año,genres,horas
2012,Pixel Graphics,331505.0833333333
2015,Pixel Graphics,288898.98333333334
2013,Pixel Graphics,86054.5
2010,Pixel Graphics,40425.816666666666
2017,Pixel Graphics,4297.066666666667
2009,Pixel Graphics,2132.9666666666667
2002,Pixel Graphics,1775.7666666666667
1995,Pixel Graphics,1132.6499999999999
1994,Pixel Graphics,1102.7666666666667
1992,Pixel Graphics,282.93333333333334
1988,Pixel Graphics,266.68333333333334
1987,Pixel Graphics,124.61666666666666
1990,Pixel Graphics,71.71666666666667
2006,Pixel Graphics,61.48333333333334
1989,Pixel Graphics,60.0
1993,Pixel Graphics,26.78333333333333
1991,Pixel Graphics,2.7666666666666666
2011,Platformer,2549960.7333333334
2016,Platformer,462638.48333333334
2012,Platformer,161806.66666666666
2017,Platformer,107534.05
2013,Platformer,89610.66666666667
2007,Platformer,86267.4
2014,Platformer,83116.68333333333
2009,Platformer,47558.5
2010,Platformer,40425.816666666666
2015,Platformer,32190.0
2005,Platformer,16296.816666666666
1999,Platformer,4781.633333333333
1997,Platformer,4400.916666666667
2000,Platformer,2615.383333333333
1998,Platformer,2533.0833333333335
2008,Platformer,1743.7
2006,Platformer,1157.6
2003,Platformer,1044.7166666666667
2004,Platformer,664.1
1990,Platformer,304.43333333333334
1993,Platformer,163.73333333333332
1996,Platformer,56.13333333333333
1992,Platformer,19.400000000000002
1991,Platformer,12.216666666666667
1994,Platformer,4.416666666666666
1995,Platformer,1.8999999999999997
2018,Platformer,1.6999999999999997
2015,Point & Click,264881.98333333334
2010,Point & Click,143600.48333333334
2012,Point & Click,79549.55
2013,Point & Click,56105.5
2014,Point & Click,28715.7
2016,Point & Click,3396.133333333333
2009,Point & Click,2473.2833333333333
2017,Point & Click,1281.0666666666666
2002,Point & Click,1268.4499999999998
2011,Point & Click,1104.5
2000,Point & Click,866.6666666666666
2006,Point & Click,805.4
1994,Point & Click,590.05
1996,Point & Click,494.4166666666667
2004,Point & Click,463.8833333333333
2007,Point & Click,327.8666666666667
2005,Point & Click,318.95
1992,Point & Click,282.93333333333334
1997,Point & Click,278.81666666666666
2008,Point & Click,248.81666666666666
2003,Point & Click,212.41666666666669
1993,Point & Click,177.11666666666665
1995,Point & Click,139.46666666666667
1987,Point & Click,124.61666666666666
1998,Point & Click,89.58333333333333
1999,Point & Click,75.76666666666667
1990,Point & Click,71.71666666666667
1989,Point & Click,60.0
2001,Point & Click,49.98333333333333
1991,Point & Click,2.7666666666666666
2013,Political,236545.48333333334
2012,Political,162241.4
2011,Political,47114.083333333336
2007,Political,44692.71666666667
2016,Political,1759.8333333333333
2015,Political,1148.6666666666667
2014,Political,1094.5166666666667
2017,Political,1.6333333333333333
2012,Politics,162241.4
2011,Politics,47114.083333333336
2010,Politics,29883.45
2014,Politics,21357.366666666665
2013,Politics,9038.283333333333
2009,Politics,6327.8
2008,Politics,2974.1333333333337
2004,Politics,1387.2
2015,Politics,542.3833333333333
2007,Politics,439.96666666666664
2016,Politics,411.43333333333334
2013,Pool,2618.366666666667
2015,Pool,221.28333333333333
2014,Pool,49.550000000000004
2016,Pool,2.283333333333333
2009,Post-apocalyptic,1686523.5999999999
2013,Post-apocalyptic,1335168.9166666667
2017,Post-apocalyptic,838899.6166666667
2015,Post-apocalyptic,746381.55
2010,Post-apocalyptic,567138.4333333333
2008,Post-apocalyptic,216634.36666666667
2011,Post-apocalyptic,130564.66666666667
2016,Post-apocalyptic,91756.93333333333
2012,Post-apocalyptic,79549.55
2014,Post-apocalyptic,65964.3
2007,Post-apocalyptic,42592.13333333333
1998,Post-apocalyptic,6303.133333333333
1997,Post-apocalyptic,5970.583333333333
2001,Post-apocalyptic,1423.6333333333332
1996,Post-apocalyptic,494.4166666666667
2005,Post-apocalyptic,445.01666666666665
2006,Post-apocalyptic,395.24999999999994
1988,Post-apocalyptic,232.7
2004,Post-apocalyptic,217.73333333333335
1994,Post-apocalyptic,12.7
2003,Post-apocalyptic,11.966666666666665
1989,Post-apocalyptic,10.116666666666665
1991,Post-apocalyptic,2.7666666666666666
2014,Procedural Generation,425255.8
2011,Procedural Generation,270164.56666666665
2013,Procedural Generation,46910.48333333333
2016,Procedural Generation,29375.233333333334
2008,Procedural Generation,28730.783333333333
2015,Procedural Generation,16799.75
2012,Procedural Generation,5047.433333333333
2017,Procedural Generation,1411.1166666666668
2010,Procedural Generation,163.03333333333333
2005,Procedural Generation,142.63333333333333
2012,Programming,32172.316666666666
2011,Programming,6821.766666666666
2015,Programming,2598.6833333333334
2013,Programming,1284.4833333333333
2014,Programming,625.8833333333333
2016,Programming,569.75
2017,Programming,38.85
2012,Psychedelic,44311.36666666667
2013,Psychedelic,10901.133333333333
2009,Psychedelic,5485.833333333333
2008,Psychedelic,1245.3000000000002
2007,Psychedelic,1231.95
2014,Psychedelic,997.8166666666666
2010,Psychedelic,904.7666666666667
2016,Psychedelic,555.1333333333333
2015,Psychedelic,314.45
1998,Psychedelic,8.866666666666665
2013,Psychological,22379.283333333333
2012,Psychological,18099.6
2005,Psychological,16296.816666666666
2011,Psychological,4075.616666666667
2015,Psychological,2088.5166666666664
2016,Psychological,248.89999999999995
2010,Psychological,173.85
2007,Psychological,126.58333333333334
2014,Psychological,83.25
2017,Psychological,57.08333333333333
2008,Psychological,29.133333333333333
2009,Psychological,23.95
2015,Psychological Horror,55063.15
2016,Psychological Horror,29375.233333333334
2010,Psychological Horror,23648.833333333332
2013,Psychological Horror,18181.516666666666
2012,Psychological Horror,16552.266666666666
2014,Psychological Horror,16048.35
2009,Psychological Horror,8692.433333333332
2005,Psychological Horror,5765.733333333334
2001,Psychological Horror,4695.983333333334
2006,Psychological Horror,3635.733333333333
2000,Psychological Horror,2615.383333333333
2007,Psychological Horror,1635.2333333333331
1997,Psychological Horror,880.8
2017,Psychological Horror,765.75
1996,Psychological Horror,494.4166666666667
2008,Psychological Horror,397.6333333333333
2011,Psychological Horror,215.21666666666667
2004,Psychological Horror,135.01666666666665
1998,Psychological Horror,89.58333333333333
2003,Psychological Horror,8.533333333333333
1995,Psychological Horror,3.4666666666666663
2011,Puzzle,436019.8333333333
2004,Puzzle,178657.8
2013,Puzzle,89610.66666666667
2007,Puzzle,86267.4
2014,Puzzle,62973.01666666666
2009,Puzzle,57496.9
2010,Puzzle,46731.61666666667
2015,Puzzle,45430.816666666666
2012,Puzzle,42750.01666666666
2006,Puzzle,32680.816666666666
2008,Puzzle,28730.783333333333
2017,Puzzle,27656.5
1999,Puzzle,12109.083333333334
2016,Puzzle,7869.45
2001,Puzzle,7280.633333333333
1997,Puzzle,4400.916666666667
1998,Puzzle,2533.0833333333335
2002,Puzzle,1268.4499999999998
2000,Puzzle,866.6666666666666
2003,Puzzle,716.4333333333334
2005,Puzzle,318.95
1996,Puzzle,278.05
1993,Puzzle,164.03333333333333
1990,Puzzle,71.71666666666667
1995,Puzzle,13.35
1994,Puzzle,12.7
1991,Puzzle,1.9166666666666665
2011,Puzzle-Platformer,14160.433333333332
2013,Puzzle-Platformer,9321.0
2009,Puzzle-Platformer,9266.383333333333
2012,Puzzle-Platformer,6335.316666666667
1997,Puzzle-Platformer,4400.916666666667
1998,Puzzle-Platformer,2533.0833333333335
2010,Puzzle-Platformer,2082.9
2015,Puzzle-Platformer,1931.2666666666667
2016,Puzzle-Platformer,1736.2
2014,Puzzle-Platformer,1608.9833333333333
2003,Puzzle-Platformer,1044.7166666666667
2017,Puzzle-Platformer,415.01666666666665
2004,Puzzle-Platformer,204.64999999999998
2013,PvE,2045447.55
2015,PvE,161913.76666666666
2010,PvE,123222.41666666666
2003,PvE,94937.46666666666
2014,PvE,25210.166666666668
2017,PvE,7681.583333333333
2016,PvE,27.483333333333334
2012,PvP,12931978.733333332
2004,PvP,1855245.1
2013,PvP,1335168.9166666667
2017,PvP,385618.45
2000,PvP,285130.9666666667
2011,PvP,235459.69999999998
2015,PvP,211822.69999999998
2014,PvP,186695.6
2016,PvP,158207.95
2010,PvP,123222.41666666666
2003,PvP,94937.46666666666
2009,PvP,91402.83333333333
2007,PvP,40574.916666666664
2008,PvP,1857.2
2015,Quick-Time Events,217421.43333333332
2013,Quick-Time Events,89610.66666666667
2012,Quick-Time Events,79549.55
2014,Quick-Time Events,19005.45
2009,Quick-Time Events,16947.85
2011,Quick-Time Events,3674.7
2016,Quick-Time Events,444.96666666666664
1983,Quick-Time Events,57.88333333333333
2017,Quick-Time Events,49.18333333333333
1991,Quick-Time Events,22.583333333333332
1984,Quick-Time Events,6.3999999999999995
2011,RPG,2549960.7333333334
2013,RPG,2045447.55
2012,RPG,1323700.3666666667
2015,RPG,981438.0166666666
2010,RPG,648427.4833333333
2017,RPG,635446.1166666667
2016,RPG,462638.48333333334
2009,RPG,189701.16666666666
2014,RPG,166892.75
2003,RPG,94937.46666666666
2007,RPG,85531.53333333333
2008,RPG,56573.7
2005,RPG,52993.73333333333
2002,RPG,26545.816666666666
2006,RPG,17182.45
2004,RPG,9864.933333333332
2000,RPG,9431.216666666667
1998,RPG,6303.133333333333
1997,RPG,5970.583333333333
1999,RPG,4565.616666666667
2001,RPG,1423.6333333333332
1996,RPG,304.65
1988,RPG,232.7
1995,RPG,86.19999999999999
2018,RPG,63.35
1992,RPG,36.06666666666667
1994,RPG,17.716666666666665
1993,RPG,1.9166666666666665
1989,RPG,0.3333333333333332
2012,RPGMaker,32172.316666666666
2015,RPGMaker,4912.583333333333
2011,RPGMaker,4075.616666666667
2014,RPGMaker,3850.9333333333334
2005,RPGMaker,1564.0666666666666
2016,RPGMaker,883.8833333333334
2010,RPGMaker,170.71666666666667
2017,RPGMaker,23.2
2013,RTS,292714.8
2016,RTS,231840.55
2009,RTS,164133.28333333333
2012,RTS,162241.4
2015,RTS,154695.98333333334
2010,RTS,94389.58333333333
2006,RTS,83949.88333333333
2014,RTS,66177.51666666666
2008,RTS,60785.98333333333
2004,RTS,50131.7
2011,RTS,47114.083333333336
2007,RTS,12802.333333333334
2017,RTS,5544.083333333333
2001,RTS,3113.9333333333334
2002,RTS,2935.55
2005,RTS,1025.0666666666666
1997,RTS,927.3833333333333
2003,RTS,802.1833333333333
1998,RTS,530.0
2000,RTS,257.7833333333333
1999,RTS,171.73333333333332
2015,Racing,981438.0166666666
2011,Racing,235459.69999999998
2013,Racing,113698.7
2010,Racing,68234.21666666666
2016,Racing,53728.083333333336
2009,Racing,35220.36666666667
2008,Racing,28730.783333333333
2014,Racing,22007.166666666668
2007,Racing,15878.6
2012,Racing,9988.566666666668
2006,Racing,4399.7
2005,Racing,1079.1666666666665
2017,Racing,1049.65
1995,Racing,516.7333333333333
2003,Racing,509.71666666666664
1998,Racing,243.21666666666667
1997,Racing,155.31666666666666
2004,Racing,57.949999999999996
2000,Racing,50.25
1996,Racing,20.03333333333333
1994,Racing,4.8166666666666655
1999,Racing,0.5333333333333331
2013,Real Time Tactics,292714.8
2009,Real Time Tactics,164133.28333333333
2010,Real Time Tactics,94389.58333333333
2006,Real Time Tactics,83949.88333333333
2015,Real Time Tactics,66600.76666666666
2004,Real Time Tactics,50131.7
2014,Real Time Tactics,40829.55
2011,Real Time Tactics,23714.85
2012,Real Time Tactics,8708.966666666667
2016,Real Time Tactics,7117.933333333333
2002,Real Time Tactics,737.85
1998,Real Time Tactics,530.0
2003,Real Time Tactics,330.81666666666666
2017,Real Time Tactics,301.26666666666665
2015,Real-Time,264881.98333333334
2013,Real-Time,208546.03333333333
2009,Real-Time,100427.33333333333
2012,Real-Time,95850.3
2010,Real-Time,74045.53333333333
2008,Real-Time,60785.98333333333
2014,Real-Time,40829.55
2011,Real-Time,36432.25
2006,Real-Time,31108.783333333333
2007,Real-Time,6092.016666666666
2016,Real-Time,1303.9333333333334
2003,Real-Time,802.1833333333333
2017,Real-Time,301.26666666666665
2000,Real-Time,257.7833333333333
1997,Real-Time,90.8
2001,Real-Time,65.51666666666667
2013,Real-Time with Pause,236545.48333333334
2012,Real-Time with Pause,186916.28333333333
2015,Real-Time with Pause,124785.71666666666
2009,Real-Time with Pause,81593.76666666666
2010,Real-Time with Pause,72454.0
2008,Real-Time with Pause,47802.01666666666
2003,Real-Time with Pause,47769.85
2011,Real-Time with Pause,47114.083333333336
2016,Real-Time with Pause,46782.96666666667
2005,Real-Time with Pause,40182.9
2006,Real-Time with Pause,33090.01666666667
2007,Real-Time with Pause,12802.333333333334
2004,Real-Time with Pause,6871.766666666666
2014,Real-Time with Pause,5533.75
2002,Real-Time with Pause,1531.7166666666667
2001,Real-Time with Pause,1423.6333333333332
1997,Real-Time with Pause,1160.6333333333334
2017,Real-Time with Pause,301.26666666666665
2012,Realistic,12931978.733333332
2013,Realistic,1102729.7333333334
2010,Realistic,665186.8333333334
2014,Realistic,186695.6
2015,Realistic,165073.51666666666
2011,Realistic,152571.03333333333
2016,Realistic,23042.783333333333
2006,Realistic,22480.983333333334
2009,Realistic,22462.483333333334
2008,Realistic,19531.266666666666
2005,Realistic,1340.5
2017,Realistic,1078.6833333333334
2003,Realistic,863.3166666666667
2001,Realistic,686.9333333333333
2007,Realistic,49.449999999999996
2016,Relaxing,115557.66666666667
2013,Relaxing,113698.7
2014,Relaxing,66177.51666666666
2008,Relaxing,28730.783333333333
2009,Relaxing,22462.483333333334
2010,Relaxing,13319.366666666667
2012,Relaxing,6335.316666666667
2011,Relaxing,4970.766666666666
2015,Relaxing,3894.9666666666667
2014,Remake,425255.8
2013,Remake,208546.03333333333
2015,Remake,84815.73333333334
2016,Remake,30900.716666666667
2010,Remake,19949.95
1999,Remake,16008.733333333334
2004,Remake,8080.933333333333
2005,Remake,7135.016666666666
2009,Remake,6987.433333333333
2012,Remake,5418.866666666667
2002,Remake,2935.55
1997,Remake,2272.866666666667
2006,Remake,1708.4833333333333
2007,Remake,1662.4166666666667
2008,Remake,252.85
1993,Remake,164.03333333333333
2017,Remake,107.06666666666666
2011,Replay Value,2549960.7333333334
2009,Replay Value,1686523.5999999999
2010,Replay Value,1353123.4833333334
2014,Replay Value,425255.8
2015,Replay Value,258499.06666666665
2012,Replay Value,247720.0
2013,Replay Value,236545.48333333334
2008,Replay Value,216634.36666666667
2016,Replay Value,158207.95
2006,Replay Value,20965.55
2005,Replay Value,12058.75
2001,Replay Value,8425.616666666667
1998,Replay Value,6303.133333333333
2017,Replay Value,1411.1166666666668
2013,Resource Management,208546.03333333333
2015,Resource Management,154695.98333333334
2009,Resource Management,81593.76666666666
2014,Resource Management,66177.51666666666
2016,Resource Management,51272.98333333333
2011,Resource Management,47114.083333333336
2005,Resource Management,12058.75
2012,Resource Management,8457.483333333334
2010,Resource Management,3794.85
2001,Resource Management,3113.9333333333334
2008,Resource Management,907.0666666666666
2017,Resource Management,79.6
2012,Retro,331505.0833333333
2016,Retro,115557.66666666667
2015,Retro,55063.15
1998,Retro,44182.433333333334
2010,Retro,40425.816666666666
2013,Retro,25203.683333333334
2014,Retro,20822.85
1999,Retro,16008.733333333334
2011,Retro,12141.1
1997,Retro,5970.583333333333
1993,Retro,3047.7166666666667
2009,Retro,2132.9666666666667
2002,Retro,1775.7666666666667
2001,Retro,1708.6333333333332
2007,Retro,1522.65
2000,Retro,1454.45
1995,Retro,1290.6666666666667
1994,Retro,1102.7666666666667
2005,Retro,1025.0666666666666
2008,Retro,778.35
1996,Retro,494.4166666666667
1990,Retro,304.43333333333334
1992,Retro,282.93333333333334
1988,Retro,232.7
1987,Retro,124.61666666666666
2017,Retro,95.38333333333333
1989,Retro,84.73333333333335
2006,Retro,61.48333333333334
1983,Retro,57.88333333333333
2014,Rhythm,33582.083333333336
2008,Rhythm,28730.783333333333
2016,Rhythm,21573.399999999998
2012,Rhythm,17401.38333333333
2015,Rhythm,12942.566666666666
2010,Rhythm,8179.633333333333
2011,Rhythm,5379.816666666667
2013,Rhythm,5284.183333333333
2007,Rhythm,1635.2333333333331
2017,Rhythm,0.0333333333333333
2017,Robots,385618.45
2015,Robots,217421.43333333332
2010,Robots,74045.53333333333
2012,Robots,53510.433333333334
2014,Robots,40831.53333333333
2011,Robots,36432.25
2007,Robots,6092.016666666666
2013,Robots,5295.8
2009,Robots,2473.2833333333333
2016,Robots,2304.0833333333335
1997,Robots,927.3833333333333
2003,Robots,658.4333333333333
2004,Robots,217.73333333333335
2006,Robots,45.78333333333333
2008,Robots,25.049999999999997
1999,Robots,15.616666666666667
2014,Rogue-like,425255.8
2012,Rogue-like,331505.0833333333
2011,Rogue-like,270164.56666666665
2016,Rogue-like,160197.05
2013,Rogue-like,86054.5
2015,Rogue-like,31449.433333333334
2010,Rogue-like,6379.766666666666
2017,Rogue-like,1722.05
2003,Rogue-like,1029.6
2005,Rogue-like,142.63333333333333
2014,Rogue-lite,425255.8
2011,Rogue-lite,270164.56666666665
2012,Rogue-lite,186916.28333333333
2013,Rogue-lite,86054.5
2016,Rogue-lite,33993.55
2015,Rogue-lite,31449.433333333334
2017,Rogue-lite,1722.05
2009,Romance,105259.18333333333
2010,Romance,72454.0
2008,Romance,47802.01666666666
2015,Romance,17171.516666666666
2014,Romance,15569.083333333334
2013,Romance,12055.266666666666
2016,Romance,7869.45
2011,Romance,4075.616666666667
2007,Romance,1202.9333333333334
2012,Romance,1134.5
2013,Rome,292714.8
2015,Rome,66600.76666666666
2004,Rome,50131.7
2011,Rome,37819.833333333336
2014,Rome,5488.816666666667
2009,Rome,1520.8833333333332
2006,Rome,1500.1166666666668
2008,Rome,768.7833333333333
2016,Rome,86.68333333333334
2003,Rome,66.88333333333333
1999,Rome,19.433333333333334
2012,Rome,9.3
2011,Runner,5379.816666666667
2013,Runner,5284.183333333333
2015,Runner,1377.6166666666666
2016,Runner,1350.1499999999999
2014,Runner,1081.2666666666667
2005,Sailing,7135.016666666666
2016,Sailing,6125.866666666667
2015,Sailing,4004.4666666666667
2012,Sailing,2375.116666666667
2014,Sailing,1303.2
2010,Sailing,247.05
2006,Sandbox,7364517.1
2011,Sandbox,2549960.7333333334
2004,Sandbox,1855245.1
2013,Sandbox,1335168.9166666667
2015,Sandbox,981438.0166666666
2017,Sandbox,838899.6166666667
2010,Sandbox,665186.8333333334
2016,Sandbox,462638.48333333334
2012,Sandbox,200963.75
2009,Sandbox,105259.18333333333
2014,Sandbox,103635.15
2003,Sandbox,94937.46666666666
2007,Sandbox,85531.53333333333
2008,Sandbox,56573.7
2005,Sandbox,52993.73333333333
2002,Sandbox,26545.816666666666
1998,Sandbox,6303.133333333333
1997,Sandbox,5970.583333333333
1999,Sandbox,1897.8
2000,Sandbox,1332.5666666666666
2001,Sandbox,607.0
1992,Sandbox,36.06666666666667
2011,Satire,405461.0
2014,Satire,55462.36666666667
2003,Satire,34997.933333333334
2008,Satire,23189.9
2013,Satire,22379.283333333333
2012,Satire,13740.983333333334
2009,Satire,6327.8
2002,Satire,5050.45
2015,Satire,694.6833333333333
1996,Satire,235.53333333333333
2016,Satire,230.95
2013,Sci-fi,2045447.55
2012,Sci-fi,1323700.3666666667
2015,Sci-fi,746381.55
2017,Sci-fi,635446.1166666667
2010,Sci-fi,567138.4333333333
2016,Sci-fi,462638.48333333334
2011,Sci-fi,436019.8333333333
2009,Sci-fi,189701.16666666666
2004,Sci-fi,178657.8
2014,Sci-fi,166892.75
2003,Sci-fi,94937.46666666666
2005,Sci-fi,87431.86666666667
2007,Sci-fi,86267.4
2008,Sci-fi,60785.98333333333
1998,Sci-fi,44182.433333333334
2006,Sci-fi,32680.816666666666
1999,Sci-fi,12109.083333333334
2000,Sci-fi,9431.216666666667
2001,Sci-fi,7280.633333333333
1997,Sci-fi,5970.583333333333
1993,Sci-fi,3047.7166666666667
1995,Sci-fi,1290.6666666666667
1994,Sci-fi,1102.7666666666667
2002,Sci-fi,1099.15
1996,Sci-fi,494.4166666666667
1990,Sci-fi,304.43333333333334
1988,Sci-fi,232.7
2011,Science,436019.8333333333
2015,Science,258499.06666666665
2007,Science,86267.4
2008,Science,56573.7
2012,Science,4931.5
2014,Science,2486.5166666666664
2017,Science,1078.6833333333334
2016,Science,346.6
2009,Science,178.01666666666668
2000,Score Attack,285130.9666666667
2012,Score Attack,93214.71666666666
2008,Score Attack,28730.783333333333
2011,Score Attack,19378.033333333333
2009,Score Attack,6987.433333333333
2013,Score Attack,5284.183333333333
2007,Score Attack,1231.95
2014,Score Attack,676.5333333333333
2016,Score Attack,613.0666666666666
2015,Score Attack,250.54999999999998
2010,Score Attack,182.4
2015,Sexual Content,17171.516666666666
2014,Sexual Content,7420.05
2016,Sexual Content,7346.466666666666
2013,Sexual Content,3793.65
1995,Sexual Content,380.26666666666665
2011,Sexual Content,215.21666666666667
2005,Sexual Content,11.016666666666666
2009,Sexual Content,8.683333333333334
2016,Shoot 'Em Up,22062.766666666666
2010,Shoot 'Em Up,8179.633333333333
2014,Shoot 'Em Up,4302.1
2012,Shoot 'Em Up,2384.366666666667
2015,Shoot 'Em Up,1906.1
2011,Shoot 'Em Up,1703.7
2013,Shoot 'Em Up,1276.3666666666666
2007,Shoot 'Em Up,1231.95
2006,Shoot 'Em Up,381.4166666666667
2004,Shoot 'Em Up,177.45
2017,Shoot 'Em Up,95.38333333333333
2008,Shoot 'Em Up,53.86666666666667
1994,Shoot 'Em Up,32.3
2002,Shoot 'Em Up,12.316666666666666
1996,Shoot 'Em Up,2.1166666666666663
1993,Shoot 'Em Up,1.3833333333333329
2012,Shooter,12931978.733333332
2006,Shooter,7364517.1
2013,Shooter,2045447.55
2004,Shooter,1855245.1
2009,Shooter,1686523.5999999999
2015,Shooter,981438.0166666666
2017,Shooter,838899.6166666667
2010,Shooter,665186.8333333334
2011,Shooter,405461.0
2000,Shooter,285130.9666666667
2016,Shooter,231840.55
2008,Shooter,216634.36666666667
2014,Shooter,186695.6
2005,Shooter,87431.86666666667
2007,Shooter,44692.71666666667
1998,Shooter,44182.433333333334
2003,Shooter,34997.933333333334
1999,Shooter,16008.733333333334
2001,Shooter,7280.633333333333
2002,Shooter,5050.45
1997,Shooter,2272.866666666667
1995,Shooter,1290.6666666666667
1994,Shooter,1102.7666666666667
1996,Shooter,304.65
1993,Shooter,55.46666666666666
2007,Short,86267.4
2014,Short,55462.36666666667
2009,Short,47558.5
2006,Short,32680.816666666666
2015,Short,28282.566666666666
2012,Short,27497.033333333333
2013,Short,22379.283333333333
2011,Short,14160.433333333332
2001,Short,7280.633333333333
2010,Short,6961.65
2016,Short,5555.466666666666
2017,Short,765.75
2008,Short,568.5833333333334
2004,Short,217.73333333333335
1990,Short,71.71666666666667
1983,Short,57.88333333333333
2012,Side Scroller,161806.66666666666
2013,Side Scroller,86054.5
2014,Side Scroller,83116.68333333333
2010,Side Scroller,40425.816666666666
2015,Side Scroller,32190.0
2011,Side Scroller,14160.433333333332
2009,Side Scroller,5707.266666666666
2016,Side Scroller,4521.383333333333
2007,Side Scroller,1063.8666666666666
2017,Side Scroller,262.26666666666665
2004,Silent Protagonist,178657.8
1998,Silent Protagonist,44182.433333333334
2007,Silent Protagonist,42592.13333333333
2006,Silent Protagonist,32680.816666666666
2008,Silent Protagonist,15479.5
1999,Silent Protagonist,12109.083333333334
2001,Silent Protagonist,7280.633333333333
2014,Silent Protagonist,6779.05
2002,Silent Protagonist,5050.45
2015,Silent Protagonist,4120.616666666667
2016,Silent Protagonist,205.76666666666665
2006,Simulation,7364517.1
2004,Simulation,1855245.1
2010,Simulation,1353123.4833333334
2013,Simulation,1335168.9166666667
2015,Simulation,549798.65
2017,Simulation,385618.45
2012,Simulation,311055.8
2016,Simulation,231840.55
2014,Simulation,186695.6
2011,Simulation,152571.03333333333
2009,Simulation,105259.18333333333
2003,Simulation,94937.46666666666
2008,Simulation,56573.7
2007,Simulation,15878.6
2005,Simulation,12058.75
2001,Simulation,8425.616666666667
1993,Simulation,3047.7166666666667
2002,Simulation,2935.55
1999,Simulation,1897.8
1998,Simulation,1601.05
2000,Simulation,913.3166666666666
1994,Simulation,166.1
1997,Simulation,94.35
1989,Simulation,84.73333333333335
2018,Simulation,36.71666666666667
1996,Simulation,31.966666666666665
1990,Simulation,17.383333333333336
1995,Simulation,16.333333333333336
1987,Simulation,3.916666666666666
1991,Simulation,2.3999999999999995
1992,Simulation,0.1833333333333333
1988,Simulation,0.0166666666666666
2006,Singleplayer,7364517.1
2011,Singleplayer,2549960.7333333334
2013,Singleplayer,2045447.55
2004,Singleplayer,1855245.1
2009,Singleplayer,1686523.5999999999
2010,Singleplayer,1353123.4833333334
2012,Singleplayer,1323700.3666666667
2015,Singleplayer,981438.0166666666
2017,Singleplayer,838899.6166666667
2016,Singleplayer,462638.48333333334
2014,Singleplayer,425255.8
2008,Singleplayer,216634.36666666667
2005,Singleplayer,87431.86666666667
2007,Singleplayer,86267.4
2003,Singleplayer,47769.85
1998,Singleplayer,44182.433333333334
2002,Singleplayer,26545.816666666666
1999,Singleplayer,12109.083333333334
2000,Singleplayer,9431.216666666667
2001,Singleplayer,8425.616666666667
1997,Singleplayer,5970.583333333333
1993,Singleplayer,3047.7166666666667
1995,Singleplayer,1290.6666666666667
1994,Singleplayer,1102.7666666666667
1996,Singleplayer,494.4166666666667
1990,Singleplayer,304.43333333333334
1992,Singleplayer,282.93333333333334
1988,Singleplayer,232.7
2012,Sniper,52697.083333333336
2014,Sniper,22695.666666666668
2013,Sniper,12049.933333333332
2010,Sniper,7961.666666666667
2015,Sniper,6938.616666666667
2005,Sniper,3048.05
2016,Sniper,240.8
2008,Sniper,72.63333333333333
2004,Sniper,12.799999999999999
2015,Soccer,591507.7666666666
2016,Soccer,1057.0833333333333
2012,Soccer,852.6999999999999
2014,Soccer,590.2166666666667
2013,Soccer,465.43333333333334
2017,Soccer,0.0666666666666666
2014,Software,34210.51666666666
2012,Software,32172.316666666666
2015,Software,19140.116666666665
2013,Software,2928.0666666666666
2016,Software,629.3
2007,Software,184.29999999999998
2017,Software,156.36666666666667
2008,Software,34.3
2010,Software,0.15
2014,Software Training,6502.75
2013,Software Training,1284.4833333333333
2015,Software Training,578.4166666666666
2017,Software Training,156.36666666666667
2008,Software Training,34.3
2016,Software Training,8.516666666666664
2010,Software Training,0.15
2013,Sokoban,672.7833333333333
2015,Sokoban,291.6333333333333
2014,Sokoban,201.35
2016,Sokoban,9.466666666666667
2013,Soundtrack,2833.1
2015,Soundtrack,723.9166666666666
2014,Soundtrack,468.23333333333335
2016,Soundtrack,411.43333333333334
2012,Soundtrack,282.05
2013,Space,2045447.55
2012,Space,678552.4333333333
2016,Space,462638.48333333334
2011,Space,436019.8333333333
2015,Space,258499.06666666665
2014,Space,166892.75
2010,Space,123222.41666666666
2003,Space,94937.46666666666
2005,Space,87431.86666666667
2008,Space,56573.7
2006,Space,31794.616666666665
2009,Space,25241.766666666666
2007,Space,6092.016666666666
1999,Space,4565.616666666667
1993,Space,3047.7166666666667
2000,Space,2615.383333333333
1997,Space,1153.75
2002,Space,1099.15
2017,Space,1078.6833333333334
2004,Space,513.2833333333333
1998,Space,146.53333333333333
1995,Space,139.46666666666667
1994,Space,64.39999999999999
1996,Space,21.216666666666665
2001,Space,6.416666666666666
2015,Space Sim,258499.06666666665
2003,Space Sim,94937.46666666666
2016,Space Sim,29375.233333333334
2013,Space Sim,25257.95
2008,Space Sim,11287.6
2014,Space Sim,10212.85
2011,Space Sim,9600.733333333334
2012,Space Sim,1506.25
2005,Space Sim,1341.7
2017,Space Sim,1078.6833333333334
2006,Space Sim,473.75
1999,Space Sim,231.86666666666665
2009,Space Sim,154.5
1998,Space Sim,146.53333333333333
2007,Space Sim,123.61666666666666
2000,Space Sim,122.48333333333332
1997,Space Sim,82.98333333333332
1994,Space Sim,64.39999999999999
2001,Space Sim,6.416666666666666
2010,Spectacle fighter,27596.716666666667
2014,Spectacle fighter,14720.066666666666
2013,Spectacle fighter,13517.583333333334
2008,Spectacle fighter,4872.0
