user_id,posted,item_id,recommend,sentiment_analysis
76561198267455937,Posted February 25.,10180,True,1
76561198267455937,Posted February 18.,246620,True,1
nasus12367,Posted February 20.,356640,True,1
JuicePlooce,"Posted November 7, 2014.",730,True,1
JuicePlooce,"Posted November 25, 2013.",4000,True,2
45826755958,"Posted August 5, 2015.",4000,True,2
76561198086572689,Posted August 18.,299740,False,1
76561198094344083,"Posted September 12, 2014.",209160,True,1
76561198049966785,"Posted November 17, 2015.",378120,False,1
76561198049966785,"Posted June 18, 2015.",330840,True,1
ud3p,"Posted June 16, 2015.",730,True,1
sensualidade,"Posted July 8, 2014.",620,True,1
76561198091955922,"Posted October 23, 2015.",13570,True,2
76561198091955922,"Posted October 23, 2015.",275200,True,2
Brismo,"Posted November 26, 2013.",208090,True,2
76561198076542620,"Posted March 14, 2014.",202970,True,2
ItsNotJohno747,"Posted October 6, 2015.",730,True,2
ItsNotJohno747,"Posted January 15, 2014.",440,True,2
_Minja,"Posted June 22, 2015.",212680,True,0
_Minja,"Posted August 25, 2013.",236390,True,0
_Minja,"Posted November 28, 2014.",730,False,0
_Minja,"Posted November 26, 2014.",24240,True,1
_Minja,"Posted March 18, 2012.",34030,True,2
_Minja,"Posted October 28, 2011.",440,True,2
_Minja,"Posted October 10, 2011.",10500,True,1
SuchGayMuchWow,"Posted July 18, 2015.",730,True,1
_NazuL_,Posted May 29.,479260,True,1
_NazuL_,Posted June 1.,463550,True,1
_sc0tt_,"Posted November 14, 2014.",332800,True,1
_sc0tt_,"Posted September 6, 2014.",304930,True,0
_sc0tt_,"Posted December 23, 2014.",208090,True,1
_sc0tt_,"Posted June 27, 2014.",440,True,0
shnad,"Posted December 8, 2014.",440,True,1
76561198093625944,Posted September 9.,730,True,1
76561198280059944,Posted May 8.,730,True,1
76561198280059944,Posted April 9.,206210,True,1
76561198280059944,Posted April 9.,333930,True,1
76561198280059944,Posted April 9.,440,True,1
76561198280059944,Posted April 9.,286940,True,1
76561198280059944,Posted April 9.,570,True,1
bayleyfoy,"Posted February 15, 2014.",236390,True,2
XIGFleez,Posted April 5.,263060,True,1
XIGFleez,"Posted June 26, 2015.",282070,True,1
hiddengamer15,"Posted June 25, 2014.",220240,True,1
odoroitaka,"Posted July 9, 2014.",220700,True,1
Katidis,"Posted December 1, 2013.",550,True,1
Katidis,"Posted December 1, 2013.",730,True,1
Katidis,"Posted June 8, 2014.",10,True,2
Katidis,"Posted December 19, 2013.",8190,True,1
Katidis,"Posted December 1, 2013.",201790,True,1
Katidis,"Posted December 1, 2013.",107410,True,1
Katidis,"Posted December 1, 2013.",72850,True,1
Katidis,"Posted December 1, 2013.",218620,True,1
Katidis,"Posted December 1, 2013.",204100,True,1
Xemta,"Posted October 15, 2014.",252490,True,1
76561197997877709,"Posted September 26, 2015.",351640,True,2
76561197997877709,"Posted September 9, 2015.",359390,True,2
altairgamer,"Posted December 29, 2013.",730,True,1
altairgamer,"Posted July 12, 2014.",570,True,1
altairgamer,"Posted April 1, 2014.",263500,True,1
altairgamer,"Posted January 17, 2014.",200210,True,1
altairgamer,"Posted October 20, 2014.",24240,True,1
altairgamer,"Posted October 5, 2014.",239450,True,1
altairgamer,"Posted January 17, 2014.",235400,True,1
altairgamer,"Posted December 29, 2013.",250420,True,2
76561198073938058,"Posted November 14, 2014.",304930,True,1
invokerus,"Posted September 23, 2013.",440,True,1
invokerus,Posted June 15.,224260,True,1
76561198057814273,"Posted December 19, 2015.",730,False,0
HolyJw,"Posted November 21, 2013.",440,True,2
HolyJw,"Posted December 21, 2015.",730,False,1
HolyJw,"Posted February 26, 2014.",209160,True,1
moosmanor,Posted April 5.,317400,True,2
76561198037696460,"Posted December 20, 2013.",201790,True,1
76561198037696460,"Posted December 3, 2013.",12900,True,0
76561198037696460,"Posted December 13, 2013.",41070,True,0
76561198037696460,"Posted November 26, 2013.",39120,True,2
76561198037696460,"Posted February 18, 2014.",44350,True,2
76561198037696460,"Posted May 1, 2015.",256290,True,2
76561198037696460,"Posted February 17, 2015.",239140,True,1
76561198037696460,"Posted November 29, 2013.",17460,True,2
76561198053972331,Posted May 3.,252490,True,2
76561198134722647,"Posted October 16, 2015.",440,True,1
aetheling,"Posted August 16, 2013.",219150,True,1
76561198062164783,"Posted January 5, 2015.",238460,True,2
obscenedagger,"Posted October 2, 2014.",4000,True,1
obscenedagger,"Posted September 17, 2014.",223710,True,1
obscenedagger,"Posted September 9, 2014.",265930,True,2
techy11,"Posted July 31, 2015.",264710,True,2
techy11,"Posted July 18, 2015.",304930,True,2
gugolfza556,Posted April 1.,302510,True,1
gugolfza556,Posted March 6.,34330,True,1
TheLightGamer,"Posted November 30, 2013.",4000,True,2
SOHTails,"Posted October 18, 2015.",261820,True,1
SOHTails,"Posted September 2, 2015.",222900,True,1
SOHTails,Posted June 30.,224260,True,1
SOHTails,Posted January 19.,304930,True,1
SOHTails,"Posted September 5, 2015.",109400,True,1
SOHTails,"Posted June 26, 2014.",550,True,1
SOHTails,"Posted June 14, 2014.",104700,True,1
76561198065714626,"Posted March 1, 2015.",440,True,2
76561198086366362,Posted January 8.,391540,True,1
76561198086366362,"Posted May 13, 2015.",440,True,2
76561198105114765,"Posted December 10, 2013.",224260,True,2
76561198142482015,"Posted October 31, 2014.",265930,True,2
76561198142482015,"Posted December 10, 2015.",232090,True,0
76561198142482015,"Posted April 8, 2015.",1250,True,2
76561198142482015,"Posted December 8, 2014.",730,False,1
76561198142482015,"Posted October 31, 2014.",4000,True,2
76561198142482015,"Posted October 31, 2014.",440,True,2
DrugOBear,"Posted September 22, 2014.",11280,True,2
76561198079450967,Posted July 21.,447500,True,2
76561198079450967,Posted August 2.,359550,True,2
76561198105430566,"Posted October 16, 2014.",206210,True,2
76561198105430566,"Posted July 23, 2014.",304930,True,1
76561198105430566,"Posted December 5, 2014.",218620,True,1
76561198105430566,"Posted April 10, 2014.",251570,True,0
76561198105430566,"Posted December 21, 2013.",221100,True,2
76561198092439425,Posted March 19.,219150,True,0
serkulees,"Posted June 21, 2014.",236430,True,1
jeffjose,"Posted December 31, 2013.",17470,True,1
Simpsonsjr,"Posted December 17, 2013.",620,True,1
Simpsonsjr,"Posted December 15, 2013.",440,True,1
guygu6,"Posted April 5, 2015.",248820,True,1
guygu6,"Posted February 13, 2014.",214950,False,2
guygu6,Posted May 14.,34900,True,2
guygu6,"Posted December 25, 2015.",107100,True,1
guygu6,"Posted March 25, 2015.",730,True,0
guygu6,"Posted March 25, 2015.",42910,True,2
76561197987668797,"Posted October 13, 2014.",216110,False,1
76561198063917108,"Posted July 2, 2014.",204360,True,1
76561198063917108,"Posted June 27, 2014.",218620,True,1
76561198076580598,"Posted March 11, 2015.",4000,True,1
76561198076580598,Posted June 17.,228880,True,2
76561198076580598,"Posted July 29, 2015.",221100,True,2
76561198085225506,"Posted February 10, 2015.",440,True,2
cyclacious,Posted September 11.,323580,True,2
d3r3q2e23,"Posted March 22, 2014.",8870,True,1
d3r3q2e23,"Posted November 8, 2011.",400,True,2
d3r3q2e23,"Posted October 21, 2011.",440,True,2
76561198093986319,"Posted June 9, 2014.",105600,True,0
76561198093986319,"Posted May 18, 2014.",440,True,1
76561198093986319,"Posted December 4, 2013.",24240,True,2
76561198093986319,"Posted October 30, 2015.",401920,True,2
76561198093986319,"Posted July 17, 2015.",253250,True,1
76561198093986319,"Posted May 26, 2015.",238370,True,0
76561198093986319,"Posted May 18, 2014.",550,True,2
76561198093986319,"Posted May 18, 2014.",42910,True,2
76561198072830087,"Posted December 26, 2013.",550,True,1
GetALifeStopLookingAtMyUrl,"Posted June 20, 2013.",4000,True,2
GetALifeStopLookingAtMyUrl,"Posted January 3, 2014.",218620,True,2
GetALifeStopLookingAtMyUrl,"Posted February 20, 2015.",252490,False,0
GetALifeStopLookingAtMyUrl,"Posted December 20, 2014.",17390,True,2
76561198105276761,"Posted September 13, 2014.",440,True,1
Fitz136,"Posted January 18, 2013.",4000,True,2
Fitz136,"Posted July 26, 2012.",107100,True,2
Fitz136,"Posted August 7, 2011.",400,True,2
Fitz136,"Posted July 5, 2011.",620,True,2
ToppyTheTopHat,"Posted March 12, 2014.",4000,True,1
ToppyTheTopHat,"Posted August 15, 2014.",209080,True,0
ToppyTheTopHat,"Posted October 4, 2014.",282440,True,1
ToppyTheTopHat,"Posted July 26, 2014.",113400,True,2
ToppyTheTopHat,"Posted July 14, 2014.",304930,True,2
cyrade3000,"Posted January 26, 2012.",105600,True,2
d3fcon81,"Posted October 18, 2015.",234140,True,2
d3fcon81,"Posted February 1, 2014.",208090,True,2
trilluminati88,"Posted October 11, 2015.",252950,True,1
MarshallFist,"Posted July 12, 2014.",304930,True,2
MarshallFist,"Posted July 1, 2014.",550,True,1
MarshallFist,"Posted March 26, 2014.",1840,True,2
moniinthebag,"Posted December 15, 2013.",570,True,1
moniinthebag,"Posted October 30, 2015.",242680,True,1
moniinthebag,"Posted January 26, 2015.",440,True,1
76561198060414778,"Posted July 21, 2014.",570,True,2
Oh_Jesus,"Posted September 2, 2015.",42719,True,2
Oh_Jesus,"Posted August 15, 2014.",206210,True,1
Oh_Jesus,"Posted July 27, 2014.",304930,True,2
Oh_Jesus,"Posted April 15, 2014.",259080,True,2
Oh_Jesus,Posted January 14.,225540,True,1
Oh_Jesus,"Posted June 26, 2015.",208650,True,2
Oh_Jesus,Posted March 10.,224260,True,1
Oh_Jesus,Posted January 10.,200260,True,2
Oh_Jesus,"Posted December 2, 2015.",346900,True,2
Light7T7,"Posted January 15, 2014.",218620,True,2
Xuchiex,"Posted July 20, 2015.",274230,True,1
Xuchiex,"Posted July 20, 2015.",252950,True,1
Xuchiex,"Posted January 11, 2015.",232790,True,2
Xuchiex,Posted February 5.,422420,True,2
tuckismad,"Posted August 16, 2012.",440,True,1
tuckismad,"Posted December 15, 2012.",4000,True,1
76561198034572029,"Posted December 28, 2013.",218230,True,2
666_pl_Satan_pl_666,"Posted March 18, 2014.",12120,True,1
666_pl_Satan_pl_666,"Posted November 24, 2013.",10,True,1
666_pl_Satan_pl_666,"Posted November 24, 2013.",570,True,1
666_pl_Satan_pl_666,"Posted January 31, 2015.",238320,True,1
666_pl_Satan_pl_666,"Posted January 31, 2015.",550,True,1
666_pl_Satan_pl_666,Posted March 28.,1250,True,2
666_pl_Satan_pl_666,Posted April 11.,371570,True,1
666_pl_Satan_pl_666,Posted June 21.,320030,False,0
Ambush3,"Posted December 18, 2015.",311210,True,2
officialrobo,"Posted December 17, 2013.",10,True,1
76561197960461312,Posted February 23.,253710,False,2
76561197960461312,Posted January 1.,310560,True,1
steamaccountforsale1,"Posted February 9, 2015.",730,True,1
steamaccountforsale1,"Posted February 14, 2015.",4000,False,1
Monkers,"Posted February 22, 2014.",730,True,2
76561197960565429,"Posted June 20, 2015.",730,True,2
76561197960608571,"Posted October 30, 2015.",333930,True,2
76561197960743001,"Posted July 23, 2015.",730,True,2
76561197960909955,Posted January 22.,730,True,1
76561197961205196,"Posted December 10, 2013.",730,True,1
adadadad88,"Posted April 6, 2015.",232770,True,1
playergdgsd,"Posted March 18, 2015.",130,True,2
playergdgsd,"Posted March 18, 2015.",440,True,2
playergdgsd,"Posted March 18, 2015.",10,True,2
playergdgsd,"Posted March 18, 2015.",730,True,2
playergdgsd,"Posted February 27, 2015.",570,True,2
telfie,"Posted August 6, 2012.",38400,True,2
telfie,"Posted June 2, 2011.",20900,True,2
76561197961464265,"Posted February 28, 2014.",261030,True,2
Junkieee,"Posted October 8, 2014.",730,True,1
Junkieee,"Posted October 7, 2014.",10,True,1
fuckofplease,Posted February 3.,730,True,2
fuckofplease,Posted March 27.,215530,True,1
kitarei,"Posted March 25, 2014.",72850,True,2
cashout_skins_csgo_cameron,"Posted August 10, 2015.",730,True,2
76561197962025274,"Posted July 2, 2015.",245470,True,1
insolent,Posted July 10.,304430,True,1
blenderxd,"Posted August 27, 2014.",244210,True,1
Jantoz,"Posted November 11, 2014.",294860,True,2
Jantoz,"Posted July 17, 2014.",730,True,2
Jantoz,"Posted October 28, 2014.",237850,True,2
Jantoz,"Posted October 28, 2014.",268050,True,2
Jantoz,"Posted October 28, 2014.",241930,True,2
Jantoz,"Posted July 21, 2014.",203160,True,2
jujubamagica,"Posted August 18, 2014.",550,True,1
jujubamagica,"Posted September 10, 2014.",319510,True,2
jujubamagica,"Posted August 20, 2014.",244850,True,1
76561197963478502,"Posted May 13, 2015.",218620,True,2
tpskeletor,"Posted May 8, 2014.",220200,True,1
tpskeletor,Posted June 14.,355000,True,2
tpskeletor,"Posted March 6, 2014.",213670,False,1
tpskeletor,Posted June 14.,265930,True,1
tpskeletor,"Posted December 29, 2013.",18500,True,1
GeminiRJ,"Posted December 12, 2015.",246620,True,1
DUMB1020120,"Posted October 21, 2015.",730,True,2
76561197963759246,"Posted January 7, 2015.",209650,False,1
SilencerLX,"Posted November 30, 2014.",205100,True,1
SilencerLX,"Posted August 12, 2014.",232430,True,1
SilencerLX,Posted January 20.,248820,True,1
SilencerLX,"Posted April 15, 2015.",238010,True,2
SilencerLX,"Posted March 11, 2015.",239140,True,1
SilencerLX,"Posted December 31, 2014.",241930,True,2
SilencerLX,"Posted December 11, 2014.",202485,True,1
SilencerLX,"Posted September 18, 2014.",550,True,1
SilencerLX,"Posted April 4, 2014.",212680,True,2
hammyhamm,"Posted February 3, 2014.",222880,True,1
hammyhamm,"Posted December 31, 2013.",221100,True,1
hammyhamm,"Posted July 18, 2014.",227940,False,0
hammyhamm,"Posted January 31, 2015.",313120,False,1
hammyhamm,Posted February 27.,305620,True,0
hammyhamm,Posted February 11.,300570,True,2
hammyhamm,"Posted November 15, 2013.",220200,True,2
hammyhamm,"Posted July 22, 2013.",224760,True,2
hammyhamm,"Posted September 20, 2012.",212680,True,1
hammyhamm,"Posted July 4, 2011.",440,True,2
ZePudding,Posted January 30.,252950,True,1
ZePudding,Posted April 3.,320,True,2
ZePudding,Posted January 17.,232910,True,2
ZePudding,"Posted August 8, 2015.",17410,True,2
ZePudding,"Posted August 8, 2015.",440,True,2
ZePudding,"Posted May 29, 2015.",271590,True,2
amoocow,"Posted March 23, 2014.",10,True,1
amoocow,"Posted March 16, 2014.",730,False,0
76561197964876290,"Posted December 30, 2014.",13210,True,1
GenSeed,"Posted June 25, 2015.",34330,True,1
GenSeed,"Posted November 25, 2010.",45000,True,2
GenSeed,"Posted July 31, 2015.",295270,True,2
GenSeed,"Posted July 1, 2014.",231430,True,2
GenSeed,"Posted April 17, 2014.",98200,True,2
GenSeed,"Posted August 2, 2011.",91200,True,0
bonzeye3,"Posted February 14, 2015.",214950,True,2
bonzeye3,"Posted February 14, 2015.",24010,True,1
bonzeye3,"Posted February 14, 2015.",15700,True,2
bonzeye3,"Posted February 14, 2015.",65800,True,2
sweepa,"Posted November 9, 2014.",730,True,2
sweepa,"Posted December 18, 2013.",252490,True,1
76561197965557728,Posted February 7.,212680,True,2
76561197965557728,Posted February 7.,230050,True,2
loco72,"Posted March 20, 2014.",234650,True,2
loco72,"Posted July 9, 2015.",333930,True,2
Write-0ff,"Posted August 24, 2015.",228760,True,2
Write-0ff,"Posted October 21, 2014.",300380,True,2
Write-0ff,"Posted October 29, 2015.",12210,False,1
Drxoid,Posted April 21.,327890,True,1
Drxoid,Posted February 15.,271590,True,1
Drxoid,Posted February 15.,257750,True,2
irmikeee,"Posted December 2, 2014.",13520,False,0
irmikeee,"Posted October 18, 2014.",245170,True,2
irmikeee,"Posted April 12, 2014.",91600,True,2
Zild42,"Posted December 7, 2015.",346010,True,1
fixated84,"Posted March 8, 2014.",213670,True,2
76561197967253452,"Posted December 18, 2015.",393420,True,1
76561197967405669,"Posted January 21, 2014.",222880,True,1
deviousbastard,"Posted March 24, 2015.",292630,False,0
theoriginalmasta,"Posted January 12, 2014.",440,True,1
76561197967708845,"Posted February 21, 2014.",208090,False,1
ravenovski,"Posted December 20, 2013.",214560,True,2
monfrizzle,"Posted June 17, 2013.",231430,True,1
monfrizzle,"Posted December 15, 2013.",218620,True,2
monfrizzle,"Posted January 29, 2014.",236850,True,2
monfrizzle,"Posted January 8, 2014.",56400,True,2
1snap,"Posted July 9, 2015.",333930,True,2
1snap,"Posted December 31, 2015.",219640,True,0
1snap,"Posted December 31, 2015.",242760,True,2
1snap,"Posted December 4, 2014.",212480,True,1
1snap,"Posted February 6, 2014.",4000,True,2
1snap,"Posted February 6, 2014.",211420,False,1
1snap,"Posted December 9, 2013.",224260,True,1
76561197967849744,Posted May 27.,305620,True,2
hektoz,"Posted April 22, 2015.",8930,True,1
hektoz,"Posted April 11, 2015.",230230,True,1
76561197968133716,"Posted November 21, 2014.",256290,True,0
countchoculaus,"Posted November 26, 2013.",440,True,2
76561197968515654,"Posted May 23, 2015.",299360,False,1
ufnprik,Posted May 22.,366440,True,2
76561197968933410,Posted August 18.,275850,False,1
76561197968933410,Posted April 21.,369200,False,1
mrsidekick,"Posted April 16, 2015.",730,True,2
SuNNZ,"Posted July 12, 2012.",550,True,1
76561197969314107,"Posted August 4, 2015.",261030,False,0
76561197969314107,"Posted February 15, 2014.",220240,True,0
76561197969314107,"Posted July 15, 2013.",220860,True,1
76561197969314107,"Posted February 15, 2012.",102600,True,2
76561197969314107,"Posted February 15, 2012.",10680,False,1
76561197969314107,"Posted December 30, 2011.",22380,True,2
76561197969314107,"Posted July 7, 2011.",1250,True,2
76561197969314107,"Posted March 26, 2011.",9480,True,2
Pepsiporn,"Posted June 14, 2014.",263280,True,1
76561197969434273,"Posted July 9, 2014.",232430,True,1
76561197969434273,"Posted January 1, 2014.",233550,True,2
76561197969434273,"Posted December 30, 2013.",221910,True,2
76561197969434273,"Posted December 20, 2013.",221680,True,0
76561197969434273,"Posted December 20, 2013.",212680,True,2
SnakeTails,"Posted June 29, 2014.",201810,True,0
76561197969678792,Posted February 2.,264710,True,0
76561197969764991,Posted August 31.,275850,False,1
76561197970097668,Posted June 24.,397550,True,2
76561197970097668,"Posted March 13, 2015.",6910,True,2
beuy,"Posted January 25, 2015.",299720,False,1
Mullakatoo1,Posted April 11.,50300,True,0
76561197970317038,"Posted January 10, 2014.",221100,True,1
76561197970317038,"Posted December 14, 2013.",209160,True,2
76561197970317038,"Posted March 24, 2013.",107410,True,2
76561197970329595,"Posted July 21, 2014.",570,True,1
attic81,"Posted December 27, 2014.",203770,True,2
attic81,Posted April 4.,287980,True,2
attic81,"Posted December 11, 2015.",208750,True,2
sandgroper,"Posted August 6, 2013.",208570,True,0
sandgroper,"Posted August 13, 2012.",8190,True,1
sandgroper,"Posted June 24, 2013.",40800,True,1
sandgroper,"Posted April 27, 2013.",234710,True,1
sandgroper,"Posted September 30, 2012.",31280,True,1
TooEasyTeeZee,"Posted May 7, 2014.",730,True,1
76561197970767761,"Posted July 7, 2014.",274190,True,2
XiphiqiX,"Posted May 30, 2014.",221910,True,2
XiphiqiX,"Posted December 11, 2012.",208200,True,2
GURNSBRAH,Posted August 14.,275850,False,1
TheAussieBeast,"Posted June 26, 2015.",208650,False,0
rEEzA_AU,"Posted April 2, 2014.",265930,True,1
76561197970952528,"Posted August 7, 2015.",304650,True,2
76561197970952528,"Posted February 9, 2014.",250260,True,2
76561197970952528,"Posted January 23, 2014.",211600,True,2
76561197970952528,"Posted December 27, 2013.",22320,True,2
the_floor,"Posted December 26, 2013.",249130,True,2
the_floor,"Posted December 26, 2013.",234080,True,2
76561197971050940,Posted July 14.,440,False,1
76561197971407276,"Posted November 29, 2015.",346110,True,2
76561197971440875,"Posted October 8, 2015.",271240,True,1
imsuchfaggot,"Posted September 14, 2015.",240,True,1
imsuchfaggot,"Posted July 9, 2014.",1250,True,1
76561197971541516,"Posted November 11, 2015.",287450,True,2
icantwait,"Posted August 16, 2014.",50300,True,1
icantwait,"Posted January 25, 2014.",230050,True,2
icantwait,"Posted January 25, 2014.",107100,True,2
icantwait,"Posted August 3, 2013.",207400,True,2
icantwait,"Posted July 21, 2013.",94200,True,2
icantwait,"Posted January 28, 2013.",48000,True,2
icantwait,"Posted January 24, 2013.",99810,True,2
icantwait,"Posted February 13, 2012.",17330,True,2
icantwait,"Posted December 27, 2011.",72850,True,2
Mowday,"Posted June 23, 2014.",247730,True,1
76561197971851704,Posted August 9.,442080,True,2
76561197971851704,"Posted March 30, 2015.",306130,True,0
76561197971851704,Posted July 8.,239140,True,0
76561197971851704,"Posted January 19, 2014.",72850,True,2
ACasualGamer,"Posted June 5, 2014.",42700,True,1
judgefudge101,"Posted January 16, 2015.",295110,False,0
judgefudge101,"Posted December 23, 2013.",221100,True,0
judgefudge101,"Posted December 23, 2013.",252490,True,2
judgefudge101,"Posted June 12, 2014.",256190,False,1
judgefudge101,"Posted February 2, 2015.",239140,True,1
judgefudge101,"Posted December 23, 2013.",242050,True,1
judgefudge101,"Posted December 23, 2013.",251570,True,1
beanseller,Posted April 8.,412740,True,2
beanseller,Posted April 6.,380220,True,2
beanseller,Posted April 6.,450390,True,1
beanseller,Posted April 15.,322770,True,1
beanseller,"Posted April 29, 2015.",271590,True,1
beanseller,"Posted December 17, 2014.",212680,True,1
76561197972758795,"Posted December 10, 2015.",22380,True,1
meatheads,"Posted June 21, 2014.",730,True,2
76561197973290663,"Posted June 3, 2015.",292030,True,1
76561197973290663,"Posted December 16, 2014.",244850,True,2
Dfeneck,"Posted March 11, 2011.",42910,True,1
Dfeneck,"Posted January 1, 2012.",24010,True,2
76561197974036386,"Posted May 13, 2015.",307780,False,0
76561197974036386,"Posted September 13, 2015.",287700,True,2
76561197974036386,"Posted September 13, 2015.",234140,True,2
theultimatedan,"Posted October 20, 2014.",48240,False,1
theultimatedan,"Posted May 20, 2014.",259320,False,2
GMCamulos,"Posted June 13, 2014.",243930,True,2
GMCamulos,"Posted June 13, 2014.",246090,True,2
Brbarbera,"Posted February 27, 2014.",214770,True,2
76561197975869516,"Posted August 24, 2015.",218620,True,2
76561197975959500,"Posted February 25, 2015.",201810,True,2
76561197975973976,"Posted September 13, 2014.",4000,True,2
76561197976250649,"Posted April 10, 2014.",241540,True,2
muttox,"Posted April 7, 2013.",219910,True,2
muttox,"Posted July 21, 2012.",8980,True,1
muttox,"Posted July 13, 2012.",18020,True,2
burningfeetman,"Posted April 4, 2012.",41800,True,2
burningfeetman,"Posted April 4, 2012.",57600,True,1
burningfeetman,"Posted February 25, 2012.",200210,True,2
burningfeetman,"Posted December 27, 2011.",400,True,0
burningfeetman,"Posted December 26, 2011.",202710,True,2
burningfeetman,"Posted December 24, 2011.",48950,True,1
burningfeetman,"Posted September 22, 2011.",93200,True,2
burningfeetman,"Posted May 17, 2011.",23120,True,2
76561197976546912,"Posted September 28, 2015.",221100,False,2
76561197976546912,"Posted March 27, 2015.",34330,True,2
76561197976546912,"Posted June 23, 2014.",251570,True,2
76561197976684435,"Posted January 31, 2015.",242130,False,0
zv_odd,"Posted August 13, 2014.",239350,True,2
zv_odd,Posted January 21.,248820,True,0
zv_odd,"Posted May 25, 2015.",251470,True,1
zv_odd,Posted July 21.,442080,False,0
zv_odd,Posted July 21.,65930,False,1
zv_odd,"Posted November 5, 2015.",295690,True,2
zv_odd,"Posted June 29, 2015.",333860,False,2
zv_odd,"Posted March 14, 2015.",263700,False,0
zv_odd,"Posted September 19, 2014.",234190,True,1
76561197976939762,"Posted December 19, 2013.",72850,True,2
76561197976939762,"Posted January 22, 2015.",250320,False,2
axe_cop,"Posted February 9, 2014.",246700,False,1
76561197977316974,"Posted October 11, 2015.",220240,True,1
BigBangGameerss,"Posted September 13, 2015.",730,True,2
76561197977507720,"Posted August 19, 2014.",730,True,2
76561197977507720,"Posted August 18, 2014.",440,True,2
helenangel,"Posted July 12, 2012.",36150,True,2
helenangel,"Posted July 17, 2013.",34900,True,2
helenangel,Posted February 8.,331200,True,2
moutopher,Posted June 24.,214950,True,1
moutopher,Posted June 24.,264140,True,2
moutopher,Posted June 24.,302510,False,1
moutopher,Posted June 24.,367120,False,1
moutopher,"Posted November 17, 2015.",201830,False,0
moutopher,"Posted January 14, 2015.",72850,True,2
dangermouse3,Posted April 24.,252950,True,2
76561197977976937,"Posted July 27, 2014.",440,True,2
76561197977981554,Posted February 26.,239820,True,1
76561197977981554,Posted February 26.,220,True,2
76561197977981554,Posted February 26.,570,True,1
ambosse,"Posted April 27, 2015.",27020,True,1
ambosse,"Posted April 11, 2015.",57300,True,1
ambosse,"Posted April 27, 2015.",237760,True,1
ambosse,"Posted April 16, 2014.",203810,True,2
ambosse,"Posted June 10, 2015.",22300,True,1
ambosse,"Posted April 10, 2015.",214490,True,1
ambosse,"Posted April 10, 2015.",238460,True,1
ambosse,"Posted March 7, 2015.",204360,True,1
ambosse,"Posted March 7, 2015.",322330,True,2
elchig,"Posted June 8, 2015.",346110,True,1
elchig,"Posted August 17, 2015.",295110,True,1
elchig,"Posted November 27, 2013.",238960,True,1
freeskinseu,Posted January 18.,222880,False,2
freeskinseu,Posted January 7.,236850,True,1
76561197979552509,"Posted January 30, 2015.",263440,False,2
76561197979745311,"Posted November 6, 2014.",214490,True,0
Technosis,"Posted September 11, 2014.",275530,True,2
Technosis,"Posted July 14, 2014.",250760,True,2
umbra_,"Posted May 21, 2015.",292030,True,2
umbra_,"Posted August 19, 2015.",340170,True,2
umbra_,"Posted August 8, 2015.",272510,True,1
lan-k1,"Posted November 16, 2015.",311210,True,2
lan-k1,"Posted January 21, 2015.",209650,True,0
lan-k1,"Posted November 1, 2015.",224760,True,2
lan-k1,"Posted August 11, 2014.",45760,True,2
76561197980765740,Posted June 19.,262410,True,1
76561197980811624,"Posted January 16, 2014.",31280,True,2
76561197980811624,"Posted February 16, 2014.",440,False,0
csw,"Posted October 6, 2014.",222480,False,1
76561197980886661,"Posted February 9, 2014.",222880,True,1
76561197980886661,"Posted January 19, 2014.",214950,True,1
76561197980886661,"Posted January 6, 2014.",231430,False,1
76561197980886661,"Posted January 6, 2014.",221100,True,1
76561197980886661,Posted July 29.,211820,True,1
76561197980886661,"Posted February 5, 2014.",203160,True,1
76561197981277493,"Posted June 29, 2014.",17390,True,2
76561197981381850,"Posted August 23, 2015.",730,True,1
xquasar,"Posted February 26, 2014.",241540,True,2
Zanctus,"Posted February 11, 2014.",49520,True,2
76561197982124018,Posted May 11.,418300,True,1
76561197982363029,"Posted February 22, 2015.",209650,False,1
76561197982422966,"Posted October 7, 2014.",730,True,2
76561197982587661,"Posted January 2, 2014.",48240,True,2
76561197982587661,"Posted January 2, 2014.",39800,True,2
76561197982587661,"Posted January 2, 2014.",8500,False,2
76561197982587661,"Posted December 12, 2013.",231430,True,1
76561197982587661,"Posted August 2, 2015.",209160,False,1
76561197982587661,"Posted August 2, 2015.",209650,False,1
76561197982587661,"Posted January 2, 2014.",212390,True,2
76561197982587661,"Posted January 2, 2014.",570,True,2
browntown,"Posted March 1, 2014.",225140,True,2
TerryTateCYS,"Posted May 31, 2014.",263280,True,2
TerryTateCYS,"Posted October 16, 2015.",282140,True,1
d1o5,"Posted July 3, 2014.",730,True,1
GetaJob,"Posted June 30, 2015.",314020,True,2
76561197983127652,"Posted March 27, 2014.",208090,True,2
76561197983127652,"Posted July 29, 2015.",440,False,0
laddergoat1,"Posted July 6, 2011.",24740,True,1
blindraven,"Posted February 10, 2014.",238960,True,1
Tylluan,"Posted February 15, 2011.",8190,True,2
Tylluan,"Posted December 27, 2010.",17410,True,1
Tylluan,"Posted December 11, 2010.",57300,True,1
Tylluan,"Posted December 7, 2010.",21970,True,2
snakentheninja,Posted June 30.,620,True,2
roonyhd,Posted March 13.,236870,True,1
gRimski,"Posted December 27, 2013.",221910,True,1
gRimski,"Posted July 16, 2013.",57300,True,0
drsaw,Posted January 9.,24200,True,1
reowmeowmeow,"Posted April 16, 2014.",730,True,2
Pemalite,"Posted July 22, 2014.",221540,True,2
